PARTE E - IMPIANTI TECNOLOGICI;;;;;
;;;;;
E01. IMPIANTI IDRO-SANITARI E GAS DOMESTICO;;;;;
E04012b;manichetta da 20 m, 610 x 370 x 210 mm;cad;€ 265,94;;
E04012c;manichetta da 25 m, 610 x 370 x 210 mm;cad;€ 278,67;;
E04012d;manichetta da 30 m, 610 x 370 x 210 mm;cad;€ 294,96;;
E04013;"Idrante UNI 45 in cassetta a muro in acciaio verniciata rossa completa di manichetta Ø nominale 45 a norma UNI 9487 con raccordi e manicotti in ottone, rubinetto idrante 1""1/2 UNI 45, lancia in rame UNI 45 con getto variabile a norma UNI EN 671/2, posta in opera completa di portello con lastra trasparente in materiale plastico preformato per la rottura (safe crash), escluse le opere murarie:";;;;
E04013a;manichetta da 15 m, 600 x 370 x 160 mm;cad;€ 280,61;;
E04013b;manichetta da 20 m, 600 x 370 x 160 mm;cad;€ 293,85;;
E04013c;manichetta da 25 m, 600 x 370 x 160 mm;cad;€ 307,10;;
E04013d;manichetta da 30 m, 600 x 370 x 160 mm;cad;€ 320,33;;
E04014;"Idrante UNI 45 a rastrelliera in cassetta in acciaio da incasso e da esterno completa di manichetta certificata con raccordi, rubinetto idrante a squadro diametro 1""1/2 UNI 45 e lancia in rame con getto fisso:";;;;
E04014a;manichetta da 20 m, 905 x 700 x 240 mm;cad;€ 513,35;;
E04014b;manichetta da 25 m, 905 x 700 x 240 mm;cad;€ 530,66;;
E04014c;manichetta da 30 m, 905 x 700 x 240 mm;cad;€ 546,95;;
E04015;"Naspo UNI 25 in cassetta in acciaio preverniciata completa di tubo semirigido di colore rosso con raccordi e manicotti, erogatore in ottone con portello con lastra trasparente in materiale plastico preformata per la rottura (safe crash), valvola a sfera Ø 1"", lancia frazionatrice UNI 25, posta in opera escluse le opere murarie ed il ripristino dell'intonaco o della finitura montata:";;;;
E04015a;manichetta da 15 m, 650 x 700 x 200 mm;cad;€ 503,59;;
E04015b;manichetta da 20 m, 650 x 700 x 200 mm;cad;€ 543,29;;
E04015c;manichetta da 25 m, 650 x 700 x 200 mm;cad;€ 583,02;;
E04015d;manichetta da 30 m, 650 x 700 x 270 mm;cad;€ 622,73;;
;RUBINETTI;;;;
;Rubinetto idrante in ottone EN 1982 per presa a muro, in ottone uscita filettata M UNI 810:;;;;
E04016;UNI 45:;;;;
E04016a;"da 1""1/4";cad;€ 28,96;;
E04016b;"da 1""1/2";cad;€ 24,89;;
E04017;UNI 70:;;;;
E04017a;"da 2""";cad;€ 49,32;;
E04017b;"da 2""1/2";cad;€ 77,83;;
E04018;Rubinetto idrante con presa a terra, realizzata in ottone, attacco filettato M con uscita filettata UNI 810 M, completa di raccordi per il collegamento alla tubazione d'adduzione idrica, pozzetto in ghisa, con esclusione dello scavo e del reinterro:;;;;
E04018a;"diametro attacco 1""1/2, uscita UNI 45";cad;€ 122,16;;
E04018b;"diametro attacco 2"", uscita UNI 70";cad;€ 181,78;;
;IDRANTI SOTTOSUOLO E SOPRASUOLO;;;;
E04019;Idrante sottosuolo in ghisa, flangiato con scarico automatico antigelo, compreso l'onere per la fornitura e la saldatura della controflangia di collegamento alla tubazione d'adduzione idrica, con esclusione dello scavo e del successivo reinterro:;;;;
E04019a;attacco diametro nominale 50 mm, sbocco UNI 45;cad;€ 241,34;;
E04019b;attacco diametro nominale 65 mm, sbocco UNI 70;cad;€ 300,05;;
E04019c;attacco diametro nominale 80 mm, sbocco UNI 70;cad;€ 328,31;;
E04020;Idrante soprasuolo monotubo in ghisa preverniciato con smalto sintetico di colore rosso, scatola valvola verniciata ad immersione con catramina, completo di dispositivo automatico per l'arresto dell'acqua in caso di rottura accidentale, compreso l'onere per la fornitura e la saldatura in opera della controflangia sulla tubazione idrica esistente con esclusione dello scavo e del successivo rinterro:;;;;
E04020a;attacco flangiato diametro nominale 50 mm, 2 uscite UNI 45;cad;€ 387,92;;
E04020b;attacco flangiato diametro nominale 65 mm, 2 uscite UNI 70;cad;€ 530,00;;
E04020c;attacco flangiato diametro nominale 80 mm, 2 uscite UNI 70;cad;€ 578,70;;
E04020d;attacco flangiato diametro nominale 100 mm, 2 uscite UNI 70;cad;€ 680,79;;
E04020e;attacco flangiato diametro nominale 150 mm, 2 uscite UNI 70;cad;€ 1 021,29;;
;ATTACCHI MOTOPOMPA;;;;
E04021;Gruppo attacco motopompa VVF UNI 70 con attacco filettato del tipo orizzontale in ottone con rubinetto idrante di presa, valvola di ritegno a clapet e valvola di sicurezza, raccordi del tipo filettato, dato in opera collegato alla tubazione d'adduzione esistente:;;;;
E04021a;"diametro 2""";cad;€ 385,27;;
E04021b;"diametro 2""1/2";cad;€ 479,37;;
E04021c;"diametro 3""";cad;€ 658,96;;
;PORTE TAGLIAFUOCO;;;;
;Porta cieca tagliafuoco ad un battente con struttura in acciaio, omologata a norme UNI EN 1634, di colore avorio chiaro realizzata con telaio pressopiegato spessore 2 mm, sagomato per ospitare cerniere saldate a filo continuo, completa di guarnizione autoespandente per fumi caldi posta su tre lati, con rostri fissi, anta in acciaio preverniciato coibentata con doppio strato di lana minerale impregnato con colla a base di calciosilicati più foglio di alluminio intermedio, con due cerniere di serie realizzate in acciaio stampato e zincato del tipo reversibili, completa di serratura con chiave, ad un punto di chiusura, maniglia interna ed esterna con placche antincendio, posta in opera compreso l'onere per le opere murarie necessarie per dare il lavoro a perfetta regola d'arte, con esclusione del rifacimento dell'intonaco e la tinteggiatura delle pareti:;;;;
E04022;REI 60:;;;;
E04022a;ampiezza muro 800 x 2.000 mm;cad;€ 510,63;;
E04022b;ampiezza muro 900 x 2.000 mm;cad;€ 531,61;;
E04022c;ampiezza muro 1.000 x 2.000 mm;cad;€ 568,62;;
E04022d;ampiezza muro 1.265 x 2.000 mm;cad;€ 671,43;;
E04022e;ampiezza muro 800 x 2.150 mm;cad;€ 530,14;;
E04022f;ampiezza muro 900 x 2.150 mm;cad;€ 549,92;;
E04022g;ampiezza muro 1.000 x 2.150 mm;cad;€ 584,58;;
E04022h;ampiezza muro 1.265 x 2.150 mm;cad;€ 691,52;;
E04023;REI 120:;;;;
E04023a;ampiezza muro 800 x 2.000 mm;cad;€ 593,94;;
E04023b;ampiezza muro 900 x 2.000 mm;cad;€ 621,43;;
E04023c;ampiezza muro 1.000 x 2.000 mm;cad;€ 665,54;;
E04023d;ampiezza muro 1.265 x 2.000 mm;cad;€ 799,07;;
E04023e;ampiezza muro 800 x 2.150 mm;cad;€ 614,63;;
E04023f;ampiezza muro 900 x 2.150 mm;cad;€ 642,69;;
E04023g;ampiezza muro 1.000 x 2.150 mm;cad;€ 686,80;;
E04023h;ampiezza muro 1.265 x 2.150 mm;cad;€ 828,01;;
;Porta cieca tagliafuoco a due battenti con struttura in acciaio, omologata a norme UNI EN 1634, di colore avorio chiaro realizzata con telaio pressopiegato spessore 2 mm, sagomato per ospitare cerniere saldate a filo continuo, completa di guarnizione autoespandente per fumi caldi posta su tre lati, con rostri fissi, ante in acciaio preverniciato coibentate con doppio strato di lana minerale impregnato con colla a base di calciosilicati più foglio di alluminio intermedio, con quattro cerniere di serie realizzate in acciaio stampato e zincato del tipo reversibili, completa di serratura con chiave, ad un punto di chiusura, maniglia interna ed esterna con placche antincendio, posta in opera compreso l'onere per le opere murarie necessarie per dare il lavoro a perfetta regola d'arte, con esclusione del rifacimento dell'intonaco e la tinteggiatura delle pareti:;;;;
E04024;REI 60:;;;;
E04024a;ampiezza muro 1.200 x 2.000 mm;cad;€ 912,90;;
E04024b;ampiezza muro 1.265 x 2.000 mm;cad;€ 929,74;;
E04024c;ampiezza muro 1.300 x 2.000 mm;cad;€ 957,01;;
E04024d;ampiezza muro 1.400 x 2.000 mm;cad;€ 974,14;;
E04024e;ampiezza muro 1.500 x 2.000 mm;cad;€ 988,63;;
E04024f;ampiezza muro 1.600 x 2.000 mm;cad;€ 1 007,83;;
E04024g;ampiezza muro 1.800 x 2.000 mm;cad;€ 1 060,78;;
E04024h;ampiezza muro 2.000 x 2.000 mm;cad;€ 1 105,12;;
E04024i;ampiezza muro 1.200 x 2.150 mm;cad;€ 945,99;;
E04024j;ampiezza muro 1.265 x 2.150 mm;cad;€ 975,32;;
E04024k;ampiezza muro 1.300 x 2.150 mm;cad;€ 983,60;;
E04024l;ampiezza muro 1.400 x 2.150 mm;cad;€ 1 000,73;;
E04024m;ampiezza muro 1.500 x 2.150 mm;cad;€ 1 018,18;;
E04024n;ampiezza muro 1.600 x 2.150 mm;cad;€ 1 036,18;;
E04024o;ampiezza muro 1.800 x 2.150 mm;cad;€ 1 093,59;;
E04024p;ampiezza muro 2.000 x 2.150 mm;cad;€ 1 137,90;;
E04025;REI 120:;;;;
E04025a;ampiezza muro 1.200 x 2.000 mm;cad;€ 1 042,30;;
E04025b;ampiezza muro 1.265 x 2.000 mm;cad;€ 1 062,09;;
E04025c;ampiezza muro 1.300 x 2.000 mm;cad;€ 1 100,58;;
E04025d;ampiezza muro 1.400 x 2.000 mm;cad;€ 1 124,83;;
E04025e;ampiezza muro 1.500 x 2.000 mm;cad;€ 1 153,48;;
E04025f;ampiezza muro 1.600 x 2.000 mm;cad;€ 1 179,18;;
E04025g;ampiezza muro 1.800 x 2.000 mm;cad;€ 1 234,51;;
E04025h;ampiezza muro 2.000 x 2.000 mm;cad;€ 1 303,64;;
E04025i;ampiezza muro 1.200 x 2.150 mm;cad;€ 1 074,23;;
E04025j;ampiezza muro 1.265 x 2.150 mm;cad;€ 1 095,77;;
E04025k;ampiezza muro 1.300 x 2.150 mm;cad;€ 1 133,68;;
E04025l;ampiezza muro 1.400 x 2.150 mm;cad;€ 1 162,03;;
E04025m;ampiezza muro 1.500 x 2.150 mm;cad;€ 1 190,70;;
E04025n;ampiezza muro 1.600 x 2.150 mm;cad;€ 1 218,17;;
E04025o;ampiezza muro 1.800 x 2.150 mm;cad;€ 1 276,76;;
E04025p;ampiezza muro 2.000 x 2.150 mm;cad;€ 1 350,03;;
;IMPIANTI SPRINKLER;;;;
E04026;Tubo in acciaio senza saldatura a norma UNI EN 10255, per reti antincendio, rivestimento esterno con polveri epossidiche, di colore rosso, serie media:;;;;
E04026a;"diametro nominale 1/2"", spessore 3,2 mm, peso 1,44 kg/m";m;€ 18,04;;
E04026b;"diametro nominale 3/4"", spessore 2,6 mm, peso 1,57 kg/m";m;€ 19,11;;
E04026c;"diametro nominale 1"", spessore 3,2 mm, peso 2,42 kg/m";m;€ 23,23;;
E04026d;"diametro nominale 1""1/4, spessore 3,2 mm, peso 3,11 kg/m";m;€ 27,45;;
E04026e;"diametro nominale 1""1/2, spessore 3,2 mm, peso 3,58 kg/m";m;€ 30,83;;
E04026f;"diametro nominale 2"", spessore 3,6 mm, peso 5,05 kg/m";m;€ 41,26;;
E04026g;"diametro nominale 2""1/2, spessore 3,6 mm, peso 6,44 kg/m";m;€ 47,98;;
E04026h;"diametro nominale 3"", spessore 4,0 mm, peso 8,38 kg/m";m;€ 58,22;;
E04026i;"diametro nominale 4"", spessore 4,5 mm, peso 12,23 kg/m";m;€ 75,44;;
E04027;Tubo in acciaio al carbonio non legato, secondo UNI EN 10305-3, con zincatura interna ed esterna del tipo sendzmir, saldato a laser longitudinalmente, per impianti di aria compressa e sprinkler, non idoneo per acqua sanitaria, con raccordi a pressare in acciaio al carbonio non legato, conformi alla UNI 11179 Classe 1, dotati di O-ring in EPDM nero premontato (con guida cilindrica per innesto sicuro sulla tubazione, by-pass sulla sede dell'O-ring per l'individuazione dei raccordi non pressati, temperatura max. di esercizio 110 °C o pressione max. di esercizio 16 bar), tagliato a misura e posto in opera su staffaggi, compresa quota parte di raccorderia, esclusi valvolame, pezzi speciali, staffaggi, opere murarie, con pressatura dei raccordi eseguita con idonei elettroutensili:;;;;
E04027a;diametro 15 mm, spessore 1,5 mm;m;€ 13,43;;
E04027b;diametro 18 mm, spessore 1,5 mm;m;€ 14,51;;
E04027c;diametro 22 mm, spessore 1,5 mm;m;€ 16,45;;
E04027d;diametro 28 mm, spessore 1,5 mm;m;€ 20,31;;
E04027e;diametro 35 mm, spessore 1,5 mm;m;€ 26,69;;
E04027f;diametro 42 mm, spessore 1,5 mm;m;€ 35,32;;
E04027g;diametro 54 mm, spessore 1,5 mm;m;€ 42,12;;
E04027h;diametro 64,0 mm, spessore 2,0 mm;m;€ 105,64;;
E04027i;diametro 76,1 mm, spessore 2,0 mm;m;€ 109,05;;
E04027j;diametro 88,9 mm, spessore 2,0 mm;m;€ 125,63;;
E04027k;diametro 108,0 mm, spessore 2,0 mm;m;€ 162,35;;
E04028;"Impianto tipo ""sprinkler ad umido"" mediante realizzazione di rete di distribuzione interna del tipo ""a pettine"" in ambienti a rischio normale secondo norma UNI EN 12845, composta dalle sole tubazioni in acciaio zincato passanti in vista complete di raccordi e staffaggi, testine e colonna montante. Escluse le opere murarie, la stazione di comando, la campana d'allarme e quant'altro non meglio specificato, costo per erogatore sprinkler a bulbo di vetro con temperatura di intervento 57 ÷ 182 °C:";;;;
E04028a;"con finitura ottonata, diametro attacco 1/2"" upright o pendent";cad;€ 386,61;;
E04028b;"con finitura ottonata, diametro attacco 3/4"" upright o pendent";cad;€ 391,60;;
E04028c;"con finitura cromata, diametro attacco 1/2"" upright o pendent";cad;€ 383,86;;
E04028d;"con finitura cromata, diametro attacco 3/4"" upright o pendent";cad;€ 388,24;;
;Testa sprinkler in opera:;;;;
E04029;con bulbo di vetro, tipo upright o pendent, per temperature d'intervento 57 ÷ 182 °C:;;;;
E04029a;"con finitura cromata, diametro 1/2""";cad;€ 19,11;;
E04029b;"con finitura cromata, diametro 3/4""";cad;€ 24,10;;
E04029c;"in ottone con finitura naturale, diametro 1/2""";cad;€ 16,36;;
E04029d;"in ottone con finitura naturale, diametro 3/4""";cad;€ 20,75;;
E04030;"con bulbo di vetro, tipo orizzontale, per temperature d'intervento 57 ÷ 141 °C, diametro 1/2"":";;;;
E04030a;con finitura cromata;cad;€ 21,25;;
E04030b;in ottone con finitura naturale;cad;€ 20,33;;
;IMPIANTI AD AEROSOL;;;;
E04031;Impianto per estinzione automatica d'incendio mediante apparecchiature eroganti aerosol di sali di potassio realizzate in acciaio inox forato, conforme alla norma UNI EN 15276 e UNI ISO 15779, idoneo per fuochi di classe A e B, ad attivazione elettrica 6 - 24 V c.c. e corrente di sorveglianza di 5 mA, completo di staffe di montaggio:;;;;
E04031a;erogatore con carica estinguente fino a 0,4 kg, diametro 165 mm, altezza 127 mm;cad;€ 843,30;;
E04031b;erogatore con carica estinguente fino a 0,7 kg, diametro 165 mm, altezza 230 mm;cad;€ 901,46;;
E04031c;erogatore con carica estinguente fino a 1,45 kg, diametro 165 mm, altezza 290 mm;cad;€ 1 038,32;;
E04031d;erogatore con carica estinguente fino a 2,21 kg, diametro 165 mm, altezza 310 mm;cad;€ 1 218,59;;
E04031e;erogatore con carica estinguente fino a 4,42 kg, diametro 165 mm, altezza 572 mm;cad;€ 2 525,54;;
E04031f;erogatore in plafoniera da incasso 600 x 600 mm, altezza 210 mm, con carica estinguente fino a 2,9 kg;cad;€ 2 771,10;;
E04031g;erogatore in plafoniera da incasso 600 x 600 mm, altezza 210 mm, con carica estinguente fino a 4,4 kg;cad;€ 2 859,54;;
E04063;Unità di gestione automatica per impianti di spegnimento con erogatori di aerosol di sali di potassio, in grado di azionare il sistema mediante segnalazione di allarme incendio da parte di una centrale esterna con possibilità di parzializzare due zone separate di scarica estinguente, verifica delle funzionalità dell'impianto e controllo di linea tramite display, con memoria di allarme e funzione di controllo integrità delle linee derivate nonché dell'efficienza dell'alimentatore e delle batterie tampone, dimensioni 200 x 320 x 160 mm, gestione fino a 5 linee per un massimo di 10 dispositivi erogatori ognuna;cad;€ 1 228,48;;
E04064;Impianto per estinzione automatica d'incendio mediante generatori ad aerosol condensato a base di carbonato di potassio, con valore di PH non superiore a 9, realizzati in acciaio zincato verniciati RAL 3001, dotati di sistema di raffreddamento meccanico/fisico, erogazione conica, idonei per fuochi di classe A-B-C e su apperecchiature elettriche ed elettroniche in tensione, dotati di attivatore elettrico intercambiabile 6-24 V, certificati UNI EN 15276, conformi alla direttiva EMC per la compatibilità elettromagnetica secondo EN 61000-6, compresi di staffe di fissaggio e cablaggio mediante connettori circolari volanti e cavo non schermato CEI 20-105 V2 2 x 1 mmq, completo di box di connessione e quota parte per fissaggio tubazioni, filatura, collegamenti, prove di funzionamento e quanto necessario per rendere l'impianto finito e funzionante a regola d'arte:;;;;
E04064a;generatore con carica estinguente da 1,0 kg, peso lordo 11,80 ± 0,35 kg, dimensioni 322 x 174 x 220 mm;cad;€ 1 628,73;;
E04064b;generatore con carica estinguente da 2,0 kg, peso lordo di 18,40 ± 0,35 kg, dimensioni 322 x 320 x 220 mm;cad;€ 2 399,18;;
;Impianto per estinzione automatica d'incendio mediante generatori ad aerosol condensato a base di carbonato di potassio con valore di PH non superiore a 9, realizzati in acciaio zincato verniciato RAL 3001, dotati di sistema di raffreddamento meccanico/fisico, erogazione lamellare direzionabile, idonei per fuochi di classe A-B-C e su apperecchiature elettriche ed elettroniche in tensione, certificati UNI EN 15276, conformi alla direttiva EMC per la compatibilità elettromagnetica secondo EN 61000-6, compreso di staffe di fissaggio, cablaggio e quota parte per fissaggio tubazioni, filatura, collegamenti, prove di funzionamento e quanto necessario per rendere l'impianto finito e funzionante a regola d'arte:;;;;
E04065;generatore dotato di attivatore termomeccanico:;;€ 467,88;;
E04065a;con carica estinguente da 20 g, peso lordo di 520 ± 50 g, dimensioni 45 x 45 x 141 mm;cad;€ 477,04;;
E04065b;con carica estinguente da 50 g, peso lordo di 780 ± 50 g, dimensioni 45 x 45 x 202 mm;cad;€ 609,86;;
E04065c;con carica estinguente da 100 g, peso lordo di 1.110 ± 50 g, dimensioni 45 x 45 x 302 mm;cad;€ 700,37;;
E04065d;con carica estinguente da 200 g, peso lordo di 1.970 ± 100 g, dimensioni 85 x 85 x 223 mm;cad;€ 827,32;;
E04065e;con carica estinguente da 400 g, peso lordo di 3.080 ± 100 g, dimensioni 85 x 85 x 347 mm;cad;€ 983,66;;
E04065f;con carica estinguente da 800 g, peso lordo di 6.470 ± 100 g, dimensioni 150 x 150 x 357 mm;cad;€ 1 487,92;;
E04066;generatore dotato di attivatore elettrico intercambiabile, completo di box di connessione, connettori circolari volanti e cavo non schermato CEI 20-105 2 x 1 mmq, attivazione a 6-24 V:;;€ 1 464,05;;
E04066a;con carica estinguente da 20 g, peso lordo di 520 ± 50 g, dimensioni 45 x 45 x 129 mm;cad;€ 550,56;;
E04066b;con carica estinguente da 50 g, peso lordo di 780 ± 50 g, dimensioni 45 x 45 x 190 mm;cad;€ 662,23;;
E04066c;con carica estinguente da 100 g, peso lordo di 1.110 ± 50 g, dimensioni 45 x 45 x 291 mm;cad;€ 776,25;;
E04066d;con carica estinguente da 200 g, peso lordo di 1.970 ± 100 g, dimensioni 85 x 85 x 211 mm;cad;€ 906,73;;
E04066e;con carica estinguente da 400 g, peso lordo di 3.080 ± 100 g, dimensioni 85 x 85 x 335 mm;cad;€ 1 059,54;;
E04066f;con carica estinguente da 800 g, peso lordo di 6.470 ± 100 g, dimensioni 150 x 150 x 343 mm;cad;€ 1 599,06;;
E04035;"Unità di gestione di spegnimento ad aerosol, con limitazione di corrente (massimo 0,7 A) indipendente per ciascuna linea; con le seguenti funzioni e segnalazioni: indicazione presenza alimentazione; funzione di controllo integrità linee di uscita; segnalazione guasto linee di uscita; indicazione stato di funzionamento centrale; indicazione scarica avvenuta; funzione test mediante chiave elettromeccanica; in grado di interfacciarsi con qualsiasi centrale di rilevazione/spegnimento incendio mediante un ingresso per il comando di attivazione dello spegnimento, compresi un relè generale di allarme ed uno di guasto, entrambi con contatto libero da tensione; completa di quota parte per fissaggio tubazioni, filatura, collegamenti, prove di funzionamento e quanto necessario per rendere l'impianto finito e funzionante a regola d'arte:";;;;
E04035a;per 1 zona, capace di gestire l'attivazione sequenziale di n. 80 erogatori su 8 linee controllate;cad;€ 798,02;;
E04035b;per 2 zone, capace di gestire, per ciascuna zona, l'attivazione sequenziale di n. 80 erogatori su 8 linee controllate;cad;€ 1 262,21;;
;CAVI ANTIFIAMMA;;;;
E04036;Cavo antincendio schermato FTG10OHM1 0,6/1 kV, isolamento in vetro-mica e gomma G10, a bassa emissione di fumi e gas tossici, schermo con nastro in alluminio, guaina esterna in mescola M1, conforme CEI EN 50266 cat. C, CEI EN 50267, CEI EN 60332, 20-22 e CEI 20-37, resistenza al fuoco PH 90 secondo norma CEI EN 50200:;;;;
E04036a;2 x 1 mmq;m;€ 3,43;;
E04036b;2 x 1,5 mmq;m;€ 4,21;;
E04036c;2 x 2,5 mmq;m;€ 5,32;;
E04037;Cavo antincendio schermato FTE4OHM1 100/100 V, isolamento in vetro-mica e guaina in mescola reticolata E4, nastro separatore in poliestere, filo di drenaggio in rame stagnato 0,5 mmq, schermo con nastro in alluminio/poliestere, guaina esterna in mescola M1, conforme CEI EN 50363-0, resistenza al fuoco PH 30 secondo norma CEI EN 50200:;;;;
E04037a;2 x 0,50 mmq;m;€ 2,67;;
E04037b;2 x 0,75 mmq;m;€ 3,20;;
E04037c;2 x 1 mmq;m;€ 4,15;;
E04037d;2 x 1,5 mmq;m;€ 4,83;;
E04037e;2 x 2,5 mmq;m;€ 5,89;;
E04038;Cavo antincendio schermato FG29OHM16, isolamento in silicone ceramizzante, a bassa emissione di fumi e gas tossici, schermo con nastro in alluminio, guaina esterna in mescola M1, conforme CEI EN 50266 cat. C, CEI EN 50267, CEI EN 60332, 20-22 e CEI 20-37, resistenza al fuoco PH 30 secondo norma CEI EN 50200:;;;;
E04038a;2 x 0,50 mmq;m;€ 2,63;;
E04038b;2 x 0,75 mmq;m;€ 3,37;;
E04038c;2 x 1 mmq;m;€ 3,80;;
E04038d;2 x 1,5 mmq;m;€ 3,88;;
E04038e;2 x 2,5 mmq;m;€ 5,26;;
E04038f;4 x 1 mmq;m;€ 5,54;;
E04038g;4 x 1,5 mmq;m;€ 6,29;;
E04039;Cavo schermato resistente al fuoco per circuiti di emergenza, guaina LSZH, U0/U 300/300 V, conforme alla norma EN 50200, per impianti antincendio conformi alla norma UNI 9795:;;;;
E04039a;2 x 0,50 mmq;m;€ 3,09;;
E04039b;2 x 0,75 mmq;m;€ 3,36;;
E04039c;2 x 1 mmq;m;€ 3,74;;
E04039d;2 x 1,5 mmq;m;€ 4,24;;
E04039e;2 x 2,5 mmq;m;€ 5,38;;
E04039f;4 x 0,50 mmq;m;€ 4,51;;
E04039g;4 x 0,75 mmq;m;€ 5,00;;
E04039h;4 x 1 mmq;m;€ 5,59;;
E04039i;4 x 1,5 mmq;m;€ 6,43;;
E04039j;4 x 2,5 mmq;m;€ 8,40;;
E04040;Cavo non schermato resistente al fuoco per circuiti di emergenza, guaina LSZH, U0/U 300/300 V, conforme alla norma EN 50200, per impianti antincendio conformi alla norma UNI 9795:;;;;
E04040a;2 x 0,50 mmq;m;€ 3,05;;
E04040b;2 x 0,75 mmq;m;€ 3,27;;
E04040c;2 x 1 mmq;m;€ 3,66;;
E04040d;2 x 1,5 mmq;m;€ 4,14;;
E04040e;2 x 2,5 mmq;m;€ 5,28;;
E04040f;4 x 0,50 mmq;m;€ 4,42;;
E04040g;4 x 0,75 mmq;m;€ 4,90;;
E04040h;4 x 1 mmq;m;€ 5,50;;
E04040i;4 x 1,5 mmq;m;€ 6,34;;
E04040j;4 x 2,5 mmq;m;€ 8,29;;
;PROTEZIONI ANTINCENDIO;;;;
E04041;Sigillatura di attraversamenti di tubi in tecnopolimero combustibili (pvc, polietilene, polipropilene, etc.) mediante posa in opera di collare antincendio intumescente, classe di resistenza al fuoco REI 120 o 180, composto da anello flessibile in acciaio inox con inserito all'interno materiale termoespandente alla temperatura di circa 150 ÷ 200 °C, applicato dal lato del fuoco internamente o esternamente al foro passatubi con tasselli metallici ad espansione:;;;;
E04041a;per tubo con diametro esterno di 50 mm;cad;€ 62,33;;
E04041b;per tubo con diametro esterno di 63 mm;cad;€ 63,39;;
E04041c;per tubo con diametro esterno di 75 mm;cad;€ 68,62;;
E04041d;per tubo con diametro esterno di 90 mm;cad;€ 73,85;;
E04041e;per tubo con diametro esterno di 110 mm;cad;€ 96,28;;
E04041f;per tubo con diametro esterno di 125 mm;cad;€ 108,84;;
E04041g;per tubo con diametro esterno di 160 mm;cad;€ 125,74;;
E04041h;per tubo con diametro esterno di 200 mm;cad;€ 187,82;;
E04041i;per tubo con diametro esterno di 250 mm;cad;€ 249,65;;
E04043;Protezione antincendio mediante coibentazione interna di attraversamenti orizzontali e verticali (solai, pareti) di tubi in tecnopolimero combustibili (pvc, polietilene, polipropilene, etc.) nei diaframma tagliafiamma, effettuata con nastro termoespandente alla temperatura di circa 150 °C, con resistenza al fuoco REI 120, in strisce di larghezza 100 mm, spessore 4 mm e lunghezza rapportata al Ø esterno del tubo da rivestire, applicato internamente al foro di attraversamento e dal lato fuoco:;;;;
E04043a;per tubo con diametro esterno di 50 mm;cad;€ 14,56;;
E04043b;per tubo con diametro esterno di 75 mm;cad;€ 22,03;;
E04043c;per tubo con diametro esterno di 110 mm;cad;€ 29,15;;
E04043d;per tubo con diametro esterno di 125 mm;cad;€ 40,91;;
E04043e;per tubo con diametro esterno di 160 mm;cad;€ 61,19;;
E04045;"Pannello per passaggio cavi e/o tubi a sigillatura stagna IP 66/67, resistenza al fuoco EI 60-120 in accordo alla norma EN 1366-3, antiroditore, riaccessibile, modificabile in futuro, in quanto in grado di sigillare nuovi cavi; installato ad incasso in pareti di muratura o c.a, con telaio in acciaio e moduli passaggio cavi in gomma EPDM multidiametro, con passo di adattabilità di 1 mm, privi di alogeni, non emananti gas tossici:";;;;
E04045a;dimensioni 210 x 280 mm, con 16 moduli diametro 10-25 mm;cad;€ 572,68;;
E04045b;dimensioni 210 x 350 mm, con 24 moduli diametro 10-25 mm;cad;€ 714,75;;
E04045c;dimensioni 210 x 400 mm, con 32 moduli diametro 10-25 mm;cad;€ 926,65;;
E04045d;dimensioni 350 x 350 mm, con 48 moduli diametro 10-25 mm;cad;€ 1 429,50;;
;GRUPPI ANTINCENDIO;;;;
E04046;Gruppo antincendio secondo norma UNI EN 12845 costituito da una elettropompa centrifuga completa di valvole a sfera d'intercettazione, giunto antivibrante, valvola di ritegno, manometro, pressostato, collettore di mandata e di aspirazione in acciaio zincato, basamento in acciaio zincato, vaso d'espansione, quadro di comando in armadio metallico grado di protezione IP 55, contenente tutti gli accessori di comando e protezione delle pompe quali, amperometro, voltmetro, selettore automatico - manuale, pulsante di marcia ed arresto spie di segnalazione, alimentazione elettrica trifase. Sono esclusi il costo per la realizzazione dell'alimentazione elettrica e le opere murarie:;;;;
E04046a;"portata 20 mc/h, prevalenza 50 m, attacco pompa 2"", attacco collettore 2""1/2, assorbimento elettrico totale 4 kW";cad;€ 2 808,48;;
E04046b;"portata 50 mc/h, prevalenza 35 m, attacco pompa 2""1/2, attacco collettore 3"", assorbimento elettrico totale 5,5 kW";cad;€ 4 087,64;;
E04046c;"portata 40 mc/h, prevalenza 58 m, attacco pompa 2""1/2, attacco collettore 3"", assorbimento elettrico totale 7,5 kW";cad;€ 4 215,04;;
E04046d;"portata 30 mc/h, prevalenza 65 m, attacco pompa 2"", attacco collettore 2""1/2, assorbimento elettrico totale 5,5 kW";cad;€ 4 107,46;;
E04046e;"portata 30 mc/h, prevalenza 85 m, attacco pompa 2"", attacco collettore 2""1/2, assorbimento elettrico totale 7,5 kW";cad;€ 4 250,89;;
E04046f;"portata 40 mc/h, prevalenza 75 m, attacco pompa 2"", attacco collettore 2""1/2, assorbimento elettrico totale 9,2 kW";cad;€ 4 555,83;;
